Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;3.739;-;-;3.739;-;-
Wählende;2.351;62,9 %;+94;2.351;62,9 %;+94
Ungültige Stimmen;42;1,8 %;-05;34.0;1,4 %;-06
Gültige Stimmen;2.309;98,2 %;+05;2.317;98,6 %;+06
SPD;586;25,4 %;+20;506.0;21,8 %;-16
AfD;1.112;48,2 %;+165;1.024;44,2 %;+119
CDU;216;9,4 %;-54;199.0;8,6 %;-42
GRÜNE/B 90;15;0,6 %;-64;41.0;1,8 %;-63
DIE LINKE;84;3,6 %;-89;65.0;2,8 %;-73
BVB / FREIE WÄHLER;129;5,6 %;-25;54.0;2,3 %;-30
FDP;26;1,1 %;-14;13.0;0,6 %;-24
Tierschutzpartei;-;-;-;43.0;1,9 %;-14
Plus;-;-;-;15.0;0,6 %;-07
BSW;-;-;-;276.0;11,9 %;+119
III. Weg;-;-;-;5.0;0,2 %;+02
DKP;-;-;-;0.0;0,0 %;00
DLW;141;6,1 %;+61;72.0;3,1 %;+31
WU;-;-;-;4.0;0,2 %;+02
