Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.324;-;-;1.324;-;-
Wählende;479;36,2 %;-;479;36,2 %;-
Ungültige Stimmen;12;2,5 %;-;2;0,4 %;-
Gültige Stimmen;467;97,5 %;-;477;99,6 %;-
SPD;184;39,4 %;-;179;37,5 %;-
AfD;-;-;-;170;35,6 %;-
CDU;79;16,9 %;-;37;7,8 %;-
GRÜNE/B 90;3;0,6 %;-;6;1,3 %;-
DIE LINKE;27;5,8 %;-;21;4,4 %;-
BVB / FREIE WÄHLER;57;12,2 %;-;11;2,3 %;-
FDP;6;1,3 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;7;1,5 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;43;9,0 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,2 %;-
WU;-;-;-;2;0,4 %;-
EB Raue;111;23,8 %;-;-;-;-
