Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;711;-;-;711;-;-
Wählende;313;44,0 %;-;313;44,0 %;-
Ungültige Stimmen;8;2,6 %;-;9;2,9 %;-
Gültige Stimmen;305;97,4 %;-;304;97,1 %;-
SPD;128;42,0 %;-;104;34,2 %;-
AfD;101;33,1 %;-;94;30,9 %;-
CDU;37;12,1 %;-;32;10,5 %;-
GRÜNE/B 90;6;2,0 %;-;5;1,6 %;-
DIE LINKE;24;7,9 %;-;13;4,3 %;-
BVB / FREIE WÄHLER;9;3,0 %;-;3;1,0 %;-
FDP;0;0,0 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;4;1,3 %;-
Plus;-;-;-;2;0,7 %;-
BSW;-;-;-;44;14,5 %;-
III. Weg;-;-;-;1;0,3 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,3 %;-
WU;-;-;-;1;0,3 %;-
