Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;0;-;-;0.0;-;-
Wählende;1.338;-;-;1.338;-;-
Ungültige Stimmen;14;1,0 %;-;8.0;0,6 %;-
Gültige Stimmen;1.324;99,0 %;-;1.33;99,4 %;-
SPD;542;40,9 %;-;503.0;37,8 %;-
AfD;207;15,6 %;-;180.0;13,5 %;-
CDU;309;23,3 %;-;220.0;16,5 %;-
GRÜNE/B 90;67;5,1 %;-;97.0;7,3 %;-
DIE LINKE;72;5,4 %;-;48.0;3,6 %;-
BVB / FREIE WÄHLER;64;4,8 %;-;31.0;2,3 %;-
FDP;17;1,3 %;-;9.0;0,7 %;-
Tierschutzpartei;-;-;-;29.0;2,2 %;-
Plus;41;3,1 %;-;17.0;1,3 %;-
BSW;-;-;-;188.0;14,1 %;-
III. Weg;5;0,4 %;-;0.0;0,0 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;-;-;-;4.0;0,3 %;-
WU;-;-;-;4.0;0,3 %;-
