Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;553;-;-;553;-;-
Wählende;295;53,3 %;+58;295;53,3 %;+58
Ungültige Stimmen;3;1,0 %;-02;2;0,7 %;-01
Gültige Stimmen;292;99,0 %;+02;293;99,3 %;+01
SPD;64;21,9 %;-14;63;21,5 %;-46
AfD;150;51,4 %;+157;142;48,5 %;+134
CDU;25;8,6 %;-37;18;6,1 %;-57
GRÜNE/B 90;1;0,3 %;-66;1;0,3 %;-46
DIE LINKE;16;5,5 %;-72;5;1,7 %;-73
BVB / FREIE WÄHLER;32;11,0 %;+48;12;4,1 %;-20
FDP;4;1,4 %;-15;1;0,3 %;-21
Tierschutzpartei;-;-;-;3;1,0 %;-22
Plus;-;-;-;2;0,7 %;-01
BSW;-;-;-;45;15,4 %;+154
III. Weg;-;-;-;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;0;0,0 %;00
WU;-;-;-;1;0,3 %;+03
