Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;942;-;-;942;-;-
Wählende;469;49,8 %;-;469;49,8 %;-
Ungültige Stimmen;6;1,3 %;-;2;0,4 %;-
Gültige Stimmen;463;98,7 %;-;467;99,6 %;-
SPD;149;32,2 %;-;137;29,3 %;-
AfD;167;36,1 %;-;163;34,9 %;-
CDU;53;11,4 %;-;43;9,2 %;-
GRÜNE/B 90;13;2,8 %;-;15;3,2 %;-
DIE LINKE;25;5,4 %;-;19;4,1 %;-
BVB / FREIE WÄHLER;45;9,7 %;-;19;4,1 %;-
FDP;6;1,3 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;7;1,5 %;-
Plus;5;1,1 %;-;5;1,1 %;-
BSW;-;-;-;59;12,6 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
