Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;868;-;-;868;-;-
Wählende;485;55,9 %;-;485;55,9 %;-
Ungültige Stimmen;12;2,5 %;-;7;1,4 %;-
Gültige Stimmen;473;97,5 %;-;478;98,6 %;-
SPD;132;27,9 %;-;137;28,7 %;-
AfD;205;43,3 %;-;182;38,1 %;-
CDU;85;18,0 %;-;58;12,1 %;-
GRÜNE/B 90;3;0,6 %;-;9;1,9 %;-
DIE LINKE;11;2,3 %;-;4;0,8 %;-
BVB / FREIE WÄHLER;25;5,3 %;-;6;1,3 %;-
FDP;2;0,4 %;-;3;0,6 %;-
Tierschutzpartei;-;-;-;17;3,6 %;-
Plus;9;1,9 %;-;1;0,2 %;-
BSW;-;-;-;58;12,1 %;-
III. Weg;1;0,2 %;-;0;0,0 %;-
DKP;-;-;-;1;0,2 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;2;0,4 %;-
