Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.590;-;-;1.59;-;-
Wählende;970;61,0 %;+65;970.0;61,0 %;+65
Ungültige Stimmen;10;1,0 %;+04;7.0;0,7 %;+02
Gültige Stimmen;960;99,0 %;-04;963.0;99,3 %;-02
SPD;245;25,5 %;+56;241.0;25,0 %;+13
AfD;463;48,2 %;+147;417.0;43,3 %;+78
CDU;132;13,8 %;-130;104.0;10,8 %;-100
GRÜNE/B 90;8;0,8 %;-19;3.0;0,3 %;-20
DIE LINKE;30;3,1 %;-47;12.0;1,2 %;-73
BVB / FREIE WÄHLER;74;7,7 %;+18;29.0;3,0 %;-01
FDP;8;0,8 %;-25;3.0;0,3 %;-28
Tierschutzpartei;-;-;-;21.0;2,2 %;+04
Plus;-;-;-;2.0;0,2 %;-05
BSW;-;-;-;121.0;12,6 %;+126
III. Weg;-;-;-;0.0;0,0 %;00
DKP;-;-;-;0.0;0,0 %;00
DLW;-;-;-;6.0;0,6 %;+06
WU;-;-;-;4.0;0,4 %;+04
