Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.332;-;-;1.332;-;-
Wählende;572;42,9 %;-;572;42,9 %;-
Ungültige Stimmen;7;1,2 %;-;5;0,9 %;-
Gültige Stimmen;565;98,8 %;-;567;99,1 %;-
SPD;194;34,3 %;-;182;32,1 %;-
AfD;215;38,1 %;-;199;35,1 %;-
CDU;91;16,1 %;-;49;8,6 %;-
GRÜNE/B 90;9;1,6 %;-;17;3,0 %;-
DIE LINKE;13;2,3 %;-;7;1,2 %;-
BVB / FREIE WÄHLER;32;5,7 %;-;13;2,3 %;-
FDP;5;0,9 %;-;3;0,5 %;-
Tierschutzpartei;-;-;-;12;2,1 %;-
Plus;-;-;-;4;0,7 %;-
BSW;-;-;-;74;13,1 %;-
III. Weg;-;-;-;1;0,2 %;-
DKP;3;0,5 %;-;2;0,4 %;-
DLW;-;-;-;3;0,5 %;-
WU;-;-;-;1;0,2 %;-
EB Schamberger;3;0,5 %;-;-;-;-
