Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;86;-;-;86;-;-
Wählende;46;53,5 %;-;46;53,5 %;-
Ungültige Stimmen;0;0,0 %;-;0;0,0 %;-
Gültige Stimmen;46;100,0 %;-;46;100,0 %;-
SPD;19;41,3 %;-;18;39,1 %;-
AfD;18;39,1 %;-;19;41,3 %;-
CDU;4;8,7 %;-;3;6,5 %;-
GRÜNE/B 90;1;2,2 %;-;1;2,2 %;-
DIE LINKE;1;2,2 %;-;0;0,0 %;-
BVB / FREIE WÄHLER;2;4,3 %;-;1;2,2 %;-
FDP;0;0,0 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;0;0,0 %;-
Plus;1;2,2 %;-;0;0,0 %;-
BSW;-;-;-;4;8,7 %;-
III. Weg;0;0,0 %;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
EB Mießner;0;0,0 %;-;-;-;-
