Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;538;-;-;538;-;-
Wählende;329;61,2 %;-;329;61,2 %;-
Ungültige Stimmen;5;1,5 %;-;3;0,9 %;-
Gültige Stimmen;324;98,5 %;-;326;99,1 %;-
SPD;101;31,2 %;-;93;28,5 %;-
AfD;142;43,8 %;-;126;38,7 %;-
CDU;35;10,8 %;-;26;8,0 %;-
GRÜNE/B 90;1;0,3 %;-;4;1,2 %;-
DIE LINKE;10;3,1 %;-;6;1,8 %;-
BVB / FREIE WÄHLER;34;10,5 %;-;12;3,7 %;-
FDP;0;0,0 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;3;0,9 %;-
Plus;-;-;-;1;0,3 %;-
BSW;-;-;-;54;16,6 %;-
III. Weg;1;0,3 %;-;1;0,3 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
