Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;426;-;-;426;-;-
Wählende;276;64,8 %;-;276;64,8 %;-
Ungültige Stimmen;4;1,4 %;-;0;0,0 %;-
Gültige Stimmen;272;98,6 %;-;276;100,0 %;-
SPD;77;28,3 %;-;70;25,4 %;-
AfD;133;48,9 %;-;119;43,1 %;-
CDU;21;7,7 %;-;20;7,2 %;-
GRÜNE/B 90;1;0,4 %;-;3;1,1 %;-
DIE LINKE;13;4,8 %;-;6;2,2 %;-
BVB / FREIE WÄHLER;12;4,4 %;-;4;1,4 %;-
FDP;8;2,9 %;-;1;0,4 %;-
Tierschutzpartei;-;-;-;7;2,5 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;39;14,1 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;7;2,6 %;-;4;1,4 %;-
WU;-;-;-;3;1,1 %;-
