Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;140;-;-;140;-;-
Wählende;98;70,0 %;-;98;70,0 %;-
Ungültige Stimmen;1;1,0 %;-;0;0,0 %;-
Gültige Stimmen;97;99,0 %;-;98;100,0 %;-
SPD;37;38,1 %;-;29;29,6 %;-
AfD;42;43,3 %;-;40;40,8 %;-
CDU;8;8,2 %;-;8;8,2 %;-
GRÜNE/B 90;3;3,1 %;-;3;3,1 %;-
DIE LINKE;3;3,1 %;-;1;1,0 %;-
BVB / FREIE WÄHLER;3;3,1 %;-;1;1,0 %;-
FDP;1;1,0 %;-;1;1,0 %;-
Tierschutzpartei;-;-;-;3;3,1 %;-
Plus;-;-;-;1;1,0 %;-
BSW;-;-;-;10;10,2 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;1,0 %;-
WU;-;-;-;0;0,0 %;-
