Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;161;-;-;161;-;-
Wählende;87;54,0 %;-;87;54,0 %;-
Ungültige Stimmen;2;2,3 %;-;0;0,0 %;-
Gültige Stimmen;85;97,7 %;-;87;100,0 %;-
SPD;33;38,8 %;-;25;28,7 %;-
AfD;27;31,8 %;-;27;31,0 %;-
CDU;8;9,4 %;-;5;5,7 %;-
GRÜNE/B 90;3;3,5 %;-;6;6,9 %;-
DIE LINKE;8;9,4 %;-;1;1,1 %;-
BVB / FREIE WÄHLER;5;5,9 %;-;1;1,1 %;-
FDP;1;1,2 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;5;5,7 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;17;19,5 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
