Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;813;-;-;813;-;-
Wählende;470;57,8 %;+57;470;57,8 %;+57
Ungültige Stimmen;6;1,3 %;-02;4;0,9 %;-08
Gültige Stimmen;464;98,7 %;+02;466;99,1 %;+08
SPD;135;29,1 %;+64;124;26,6 %;+28
AfD;245;52,8 %;+200;235;50,4 %;+181
CDU;38;8,2 %;-97;23;4,9 %;-132
GRÜNE/B 90;3;0,6 %;-45;8;1,7 %;-44
DIE LINKE;16;3,4 %;-124;6;1,3 %;-78
BVB / FREIE WÄHLER;23;5,0 %;+10;9;1,9 %;-20
FDP;4;0,9 %;-08;1;0,2 %;-27
Tierschutzpartei;-;-;-;3;0,6 %;-18
Plus;-;-;-;1;0,2 %;-10
BSW;-;-;-;49;10,5 %;+105
III. Weg;-;-;-;1;0,2 %;+02
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;2;0,4 %;+04
WU;-;-;-;4;0,9 %;+09
