Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;580;-;-;580;-;-
Wählende;314;54,1 %;-;314;54,1 %;-
Ungültige Stimmen;5;1,6 %;-;3;1,0 %;-
Gültige Stimmen;309;98,4 %;-;311;99,0 %;-
SPD;71;23,0 %;-;69;22,2 %;-
AfD;152;49,2 %;-;141;45,3 %;-
CDU;37;12,0 %;-;13;4,2 %;-
GRÜNE/B 90;0;0,0 %;-;3;1,0 %;-
DIE LINKE;11;3,6 %;-;3;1,0 %;-
BVB / FREIE WÄHLER;33;10,7 %;-;8;2,6 %;-
FDP;5;1,6 %;-;5;1,6 %;-
Tierschutzpartei;-;-;-;11;3,5 %;-
Plus;-;-;-;1;0,3 %;-
BSW;-;-;-;51;16,4 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;2;0,6 %;-
WU;-;-;-;4;1,3 %;-
