Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;328;-;-;328;-;-
Wählende;204;62,2 %;-;204;62,2 %;-
Ungültige Stimmen;3;1,5 %;-;3;1,5 %;-
Gültige Stimmen;201;98,5 %;-;201;98,5 %;-
SPD;53;26,4 %;-;57;28,4 %;-
AfD;98;48,8 %;-;89;44,3 %;-
CDU;25;12,4 %;-;15;7,5 %;-
GRÜNE/B 90;2;1,0 %;-;2;1,0 %;-
DIE LINKE;8;4,0 %;-;2;1,0 %;-
BVB / FREIE WÄHLER;8;4,0 %;-;3;1,5 %;-
FDP;7;3,5 %;-;1;0,5 %;-
Tierschutzpartei;-;-;-;3;1,5 %;-
Plus;-;-;-;1;0,5 %;-
BSW;-;-;-;25;12,4 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;1;0,5 %;-
DLW;-;-;-;2;1,0 %;-
WU;-;-;-;0;0,0 %;-
