Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;602;-;-;602;-;-
Wählende;293;48,7 %;+09;293;48,7 %;+09
Ungültige Stimmen;3;1,0 %;+06;3;1,0 %;+10
Gültige Stimmen;290;99,0 %;-06;290;99,0 %;-10
SPD;97;33,4 %;+116;97;33,4 %;+90
AfD;92;31,7 %;+95;83;28,6 %;+64
CDU;50;17,2 %;-46;39;13,4 %;-76
GRÜNE/B 90;3;1,0 %;-69;5;1,7 %;-50
DIE LINKE;19;6,6 %;-82;6;2,1 %;-100
BVB / FREIE WÄHLER;23;7,9 %;+04;11;3,8 %;-11
FDP;5;1,7 %;-20;1;0,3 %;-30
Tierschutzpartei;-;-;-;4;1,4 %;-09
Plus;-;-;-;2;0,7 %;-23
BSW;-;-;-;37;12,8 %;+128
III. Weg;-;-;-;2;0,7 %;+07
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;2;0,7 %;+07
WU;-;-;-;1;0,3 %;+03
dieBasis;1;0,3 %;+03;-;-;-
