Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;897;-;-;897;-;-
Wählende;368;41,0 %;-;368;41,0 %;-
Ungültige Stimmen;5;1,4 %;-;2;0,5 %;-
Gültige Stimmen;363;98,6 %;-;366;99,5 %;-
SPD;181;49,9 %;-;137;37,4 %;-
AfD;44;12,1 %;-;42;11,5 %;-
CDU;24;6,6 %;-;22;6,0 %;-
GRÜNE/B 90;46;12,7 %;-;70;19,1 %;-
DIE LINKE;33;9,1 %;-;30;8,2 %;-
BVB / FREIE WÄHLER;15;4,1 %;-;8;2,2 %;-
FDP;6;1,7 %;-;2;0,5 %;-
Tierschutzpartei;-;-;-;4;1,1 %;-
Plus;14;3,9 %;-;12;3,3 %;-
BSW;-;-;-;37;10,1 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,3 %;-
WU;-;-;-;1;0,3 %;-
EB Müller;0;0,0 %;-;-;-;-
