Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;171;-;-;171;-;-
Wählende;112;65,5 %;-;112;65,5 %;-
Ungültige Stimmen;1;0,9 %;-;0;0,0 %;-
Gültige Stimmen;111;99,1 %;-;112;100,0 %;-
SPD;35;31,5 %;-;30;26,8 %;-
AfD;40;36,0 %;-;34;30,4 %;-
CDU;26;23,4 %;-;21;18,8 %;-
GRÜNE/B 90;0;0,0 %;-;4;3,6 %;-
DIE LINKE;3;2,7 %;-;2;1,8 %;-
BVB / FREIE WÄHLER;7;6,3 %;-;3;2,7 %;-
FDP;0;0,0 %;-;1;0,9 %;-
Tierschutzpartei;-;-;-;1;0,9 %;-
Plus;-;-;-;1;0,9 %;-
BSW;-;-;-;12;10,7 %;-
III. Weg;0;0,0 %;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;2;1,8 %;-
WU;-;-;-;1;0,9 %;-
