Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;357;-;-;357;-;-
Wählende;202;56,6 %;-;202;56,6 %;-
Ungültige Stimmen;2;1,0 %;-;1;0,5 %;-
Gültige Stimmen;200;99,0 %;-;201;99,5 %;-
SPD;54;27,0 %;-;52;25,9 %;-
AfD;108;54,0 %;-;100;49,8 %;-
CDU;22;11,0 %;-;16;8,0 %;-
GRÜNE/B 90;3;1,5 %;-;3;1,5 %;-
DIE LINKE;4;2,0 %;-;1;0,5 %;-
BVB / FREIE WÄHLER;7;3,5 %;-;3;1,5 %;-
FDP;2;1,0 %;-;2;1,0 %;-
Tierschutzpartei;-;-;-;2;1,0 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;17;8,5 %;-
III. Weg;-;-;-;1;0,5 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;4;2,0 %;-
WU;-;-;-;0;0,0 %;-
