Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;811;-;-;811;-;-
Wählende;433;53,4 %;-;433;53,4 %;-
Ungültige Stimmen;8;1,8 %;-;5;1,2 %;-
Gültige Stimmen;425;98,2 %;-;428;98,8 %;-
SPD;128;30,1 %;-;107;25,0 %;-
AfD;152;35,8 %;-;135;31,5 %;-
CDU;84;19,8 %;-;57;13,3 %;-
GRÜNE/B 90;7;1,6 %;-;13;3,0 %;-
DIE LINKE;31;7,3 %;-;6;1,4 %;-
BVB / FREIE WÄHLER;21;4,9 %;-;9;2,1 %;-
FDP;2;0,5 %;-;5;1,2 %;-
Tierschutzpartei;-;-;-;18;4,2 %;-
Plus;-;-;-;1;0,2 %;-
BSW;-;-;-;71;16,6 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;1;0,2 %;-
DLW;-;-;-;1;0,2 %;-
WU;-;-;-;4;0,9 %;-
