Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;927;-;-;927;-;-
Wählende;334;36,0 %;-;334;36,0 %;-
Ungültige Stimmen;5;1,5 %;-;7;2,1 %;-
Gültige Stimmen;329;98,5 %;-;327;97,9 %;-
SPD;100;30,4 %;-;96;29,4 %;-
AfD;143;43,5 %;-;129;39,4 %;-
CDU;42;12,8 %;-;39;11,9 %;-
GRÜNE/B 90;3;0,9 %;-;3;0,9 %;-
DIE LINKE;14;4,3 %;-;7;2,1 %;-
BVB / FREIE WÄHLER;23;7,0 %;-;3;0,9 %;-
FDP;4;1,2 %;-;3;0,9 %;-
Tierschutzpartei;-;-;-;5;1,5 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;42;12,8 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
