Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;700;-;-;700;-;-
Wählende;304;43,4 %;-;304;43,4 %;-
Ungültige Stimmen;2;0,7 %;-;3;1,0 %;-
Gültige Stimmen;302;99,3 %;-;301;99,0 %;-
SPD;73;24,2 %;-;68;22,6 %;-
AfD;127;42,1 %;-;126;41,9 %;-
CDU;60;19,9 %;-;43;14,3 %;-
GRÜNE/B 90;1;0,3 %;-;2;0,7 %;-
DIE LINKE;9;3,0 %;-;4;1,3 %;-
BVB / FREIE WÄHLER;21;7,0 %;-;16;5,3 %;-
FDP;2;0,7 %;-;2;0,7 %;-
Tierschutzpartei;-;-;-;3;1,0 %;-
Plus;5;1,7 %;-;2;0,7 %;-
BSW;-;-;-;32;10,6 %;-
III. Weg;2;0,7 %;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;3;1,0 %;-
WU;-;-;-;0;0,0 %;-
EB Mießner;2;0,7 %;-;-;-;-
