Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;149;-;-;149;-;-
Wählende;85;57,0 %;-;85;57,0 %;-
Ungültige Stimmen;4;4,7 %;-;2;2,4 %;-
Gültige Stimmen;81;95,3 %;-;83;97,6 %;-
SPD;45;55,6 %;-;7;8,4 %;-
AfD;26;32,1 %;-;25;30,1 %;-
CDU;5;6,2 %;-;5;6,0 %;-
GRÜNE/B 90;1;1,2 %;-;31;37,3 %;-
DIE LINKE;3;3,7 %;-;4;4,8 %;-
BVB / FREIE WÄHLER;1;1,2 %;-;0;0,0 %;-
FDP;0;0,0 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;3;3,6 %;-
Plus;-;-;-;1;1,2 %;-
BSW;-;-;-;7;8,4 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
