Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;430;-;-;430;-;-
Wählende;271;63,0 %;+177;271;63,0 %;+177
Ungültige Stimmen;2;0,7 %;-08;1;0,4 %;-10
Gültige Stimmen;269;99,3 %;+08;270;99,6 %;+10
SPD;85;31,6 %;+39;91;33,7 %;+69
AfD;96;35,7 %;+97;84;31,1 %;+53
CDU;64;23,8 %;+15;46;17,0 %;-39
GRÜNE/B 90;4;1,5 %;-26;3;1,1 %;-33
DIE LINKE;-;-;-85;1;0,4 %;-76
BVB / FREIE WÄHLER;20;7,4 %;+11;4;1,5 %;-40
FDP;0;0,0 %;-52;1;0,4 %;-43
Tierschutzpartei;-;-;-;5;1,9 %;-07
Plus;-;-;-;2;0,7 %;-04
BSW;-;-;-;31;11,5 %;+115
III. Weg;-;-;-;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;2;0,7 %;+07
WU;-;-;-;0;0,0 %;00
