Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;13.110;-;-;13.11;-;-
Wählende;8.809;67,2 %;+167;8.809;67,2 %;+167
Ungültige Stimmen;132;1,5 %;-00;85.0;1,0 %;-13
Gültige Stimmen;8.677;98,5 %;+00;8.724;99,0 %;+13
SPD;2.673;30,8 %;+43;2.26;25,9 %;-13
AfD;3.419;39,4 %;+154;3.026;34,7 %;+82
CDU;1.159;13,4 %;-132;952.0;10,9 %;-50
GRÜNE/B 90;138;1,6 %;-40;161.0;1,8 %;-54
DIE LINKE;552;6,4 %;-32;238.0;2,7 %;-91
BVB / FREIE WÄHLER;623;7,2 %;+16;163.0;1,9 %;-28
FDP;113;1,3 %;-05;68.0;0,8 %;-18
Tierschutzpartei;-;-;-;279.0;3,2 %;+03
Plus;-;-;-;73.0;0,8 %;-01
BSW;-;-;-;1.442;16,5 %;+165
III. Weg;-;-;-;8.0;0,1 %;+01
DKP;-;-;-03;9.0;0,1 %;+01
DLW;-;-;-;30.0;0,3 %;+03
WU;-;-;-;15.0;0,2 %;+02
