Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.464;-;-;1.464;-;-
Wählende;849;58,0 %;-;849;58,0 %;-
Ungültige Stimmen;5;0,6 %;-;4;0,5 %;-
Gültige Stimmen;844;99,4 %;-;845;99,5 %;-
SPD;384;45,5 %;-;314;37,2 %;-
AfD;155;18,4 %;-;151;17,9 %;-
CDU;135;16,0 %;-;110;13,0 %;-
GRÜNE/B 90;65;7,7 %;-;85;10,1 %;-
DIE LINKE;35;4,1 %;-;37;4,4 %;-
BVB / FREIE WÄHLER;25;3,0 %;-;13;1,5 %;-
FDP;17;2,0 %;-;10;1,2 %;-
Tierschutzpartei;-;-;-;14;1,7 %;-
Plus;19;2,3 %;-;13;1,5 %;-
BSW;-;-;-;94;11,1 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;3;0,4 %;-
WU;-;-;-;1;0,1 %;-
EB Müller;9;1,1 %;-;-;-;-
