Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;452;-;-;452;-;-
Wählende;193;42,7 %;-;193;42,7 %;-
Ungültige Stimmen;5;2,6 %;-;6;3,1 %;-
Gültige Stimmen;188;97,4 %;-;187;96,9 %;-
SPD;47;25,0 %;-;50;26,7 %;-
AfD;70;37,2 %;-;60;32,1 %;-
CDU;24;12,8 %;-;21;11,2 %;-
GRÜNE/B 90;5;2,7 %;-;6;3,2 %;-
DIE LINKE;14;7,4 %;-;5;2,7 %;-
BVB / FREIE WÄHLER;21;11,2 %;-;7;3,7 %;-
FDP;5;2,7 %;-;1;0,5 %;-
Tierschutzpartei;-;-;-;4;2,1 %;-
Plus;-;-;-;1;0,5 %;-
BSW;-;-;-;26;13,9 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;1;0,5 %;-
DLW;2;1,1 %;-;5;2,7 %;-
WU;-;-;-;0;0,0 %;-
