Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;148;-;-;148;-;-
Wählende;102;68,9 %;-;102;68,9 %;-
Ungültige Stimmen;1;1,0 %;-;1;1,0 %;-
Gültige Stimmen;101;99,0 %;-;101;99,0 %;-
SPD;36;35,6 %;-;27;26,7 %;-
AfD;50;49,5 %;-;47;46,5 %;-
CDU;10;9,9 %;-;9;8,9 %;-
GRÜNE/B 90;0;0,0 %;-;2;2,0 %;-
DIE LINKE;0;0,0 %;-;2;2,0 %;-
BVB / FREIE WÄHLER;3;3,0 %;-;2;2,0 %;-
FDP;0;0,0 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;2;2,0 %;-
Plus;1;1,0 %;-;0;0,0 %;-
BSW;-;-;-;10;9,9 %;-
III. Weg;0;0,0 %;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
EB Mießner;1;1,0 %;-;-;-;-
