Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;0;-;-;0;-;-
Wählende;648;-;-;648;-;-
Ungültige Stimmen;9;1,4 %;+11;1;0,2 %;-00
Gültige Stimmen;639;98,6 %;-11;647;99,8 %;+00
SPD;240;37,6 %;-23;176;27,2 %;+21
AfD;135;21,1 %;+29;126;19,5 %;-14
CDU;119;18,6 %;+38;114;17,6 %;+17
GRÜNE/B 90;14;2,2 %;-30;10;1,5 %;-78
DIE LINKE;66;10,3 %;-31;22;3,4 %;-118
BVB / FREIE WÄHLER;53;8,3 %;+13;20;3,1 %;-40
FDP;12;1,9 %;+04;7;1,1 %;-20
Tierschutzpartei;-;-;-;25;3,9 %;+15
Plus;-;-;-;11;1,7 %;+08
BSW;-;-;-;132;20,4 %;+204
III. Weg;-;-;-;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;2;0,3 %;+03
WU;-;-;-;2;0,3 %;+03
