Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;989;-;-;989;-;-
Wählende;474;47,9 %;-;474;47,9 %;-
Ungültige Stimmen;10;2,1 %;-;8;1,7 %;-
Gültige Stimmen;464;97,9 %;-;466;98,3 %;-
SPD;144;31,0 %;-;143;30,7 %;-
AfD;187;40,3 %;-;179;38,4 %;-
CDU;51;11,0 %;-;34;7,3 %;-
GRÜNE/B 90;5;1,1 %;-;10;2,1 %;-
DIE LINKE;24;5,2 %;-;12;2,6 %;-
BVB / FREIE WÄHLER;48;10,3 %;-;15;3,2 %;-
FDP;5;1,1 %;-;2;0,4 %;-
Tierschutzpartei;-;-;-;10;2,1 %;-
Plus;-;-;-;7;1,5 %;-
BSW;-;-;-;46;9,9 %;-
III. Weg;-;-;-;1;0,2 %;-
DKP;-;-;-;2;0,4 %;-
DLW;-;-;-;5;1,1 %;-
WU;-;-;-;0;0,0 %;-
