Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;310;-;-;310;-;-
Wählende;219;70,6 %;-;219;70,6 %;-
Ungültige Stimmen;2;0,9 %;-;2;0,9 %;-
Gültige Stimmen;217;99,1 %;-;217;99,1 %;-
SPD;83;38,2 %;-;78;35,9 %;-
AfD;91;41,9 %;-;81;37,3 %;-
CDU;27;12,4 %;-;22;10,1 %;-
GRÜNE/B 90;3;1,4 %;-;4;1,8 %;-
DIE LINKE;0;0,0 %;-;3;1,4 %;-
BVB / FREIE WÄHLER;8;3,7 %;-;3;1,4 %;-
FDP;3;1,4 %;-;2;0,9 %;-
Tierschutzpartei;1;0,5 %;-;1;0,5 %;-
Plus;-;-;-;1;0,5 %;-
BSW;-;-;-;21;9,7 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;1;0,5 %;-;0;0,0 %;-
WU;-;-;-;1;0,5 %;-
