Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.071;-;-;1.071;-;-
Wählende;528;49,3 %;-;528;49,3 %;-
Ungültige Stimmen;14;2,7 %;-;6;1,1 %;-
Gültige Stimmen;514;97,3 %;-;522;98,9 %;-
SPD;145;28,2 %;-;117;22,4 %;-
AfD;235;45,7 %;-;219;42,0 %;-
CDU;63;12,3 %;-;57;10,9 %;-
GRÜNE/B 90;6;1,2 %;-;11;2,1 %;-
DIE LINKE;27;5,3 %;-;21;4,0 %;-
BVB / FREIE WÄHLER;25;4,9 %;-;10;1,9 %;-
FDP;10;1,9 %;-;2;0,4 %;-
Tierschutzpartei;-;-;-;11;2,1 %;-
Plus;-;-;-;2;0,4 %;-
BSW;-;-;-;70;13,4 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;2;0,4 %;-
WU;-;-;-;0;0,0 %;-
dieBasis;3;0,6 %;-;-;-;-
