Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;720;-;-;720;-;-
Wählende;400;55,6 %;-;400;55,6 %;-
Ungültige Stimmen;25;6,2 %;-;11;2,8 %;-
Gültige Stimmen;375;93,8 %;-;389;97,2 %;-
SPD;140;37,3 %;-;124;31,9 %;-
AfD;-;-;-;134;34,4 %;-
CDU;67;17,9 %;-;54;13,9 %;-
GRÜNE/B 90;2;0,5 %;-;4;1,0 %;-
DIE LINKE;11;2,9 %;-;5;1,3 %;-
BVB / FREIE WÄHLER;39;10,4 %;-;8;2,1 %;-
FDP;12;3,2 %;-;5;1,3 %;-
Tierschutzpartei;-;-;-;3;0,8 %;-
Plus;-;-;-;1;0,3 %;-
BSW;-;-;-;49;12,6 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,3 %;-
WU;-;-;-;1;0,3 %;-
EB Raue;104;27,7 %;-;-;-;-
