Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;519;-;-;519;-;-
Wählende;258;49,7 %;-;258;49,7 %;-
Ungültige Stimmen;3;1,2 %;-;2;0,8 %;-
Gültige Stimmen;255;98,8 %;-;256;99,2 %;-
SPD;66;25,9 %;-;66;25,8 %;-
AfD;136;53,3 %;-;122;47,7 %;-
CDU;25;9,8 %;-;22;8,6 %;-
GRÜNE/B 90;0;0,0 %;-;0;0,0 %;-
DIE LINKE;15;5,9 %;-;8;3,1 %;-
BVB / FREIE WÄHLER;9;3,5 %;-;3;1,2 %;-
FDP;4;1,6 %;-;2;0,8 %;-
Tierschutzpartei;-;-;-;6;2,3 %;-
Plus;-;-;-;3;1,2 %;-
BSW;-;-;-;22;8,6 %;-
III. Weg;0;0,0 %;-;1;0,4 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;1;0,4 %;-
