Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;0;-;-;0;-;-
Wählende;465;-;-;465;-;-
Ungültige Stimmen;7;1,5 %;+09;3;0,6 %;+03
Gültige Stimmen;458;98,5 %;-09;462;99,4 %;-03
SPD;110;24,0 %;-71;90;19,5 %;-79
AfD;185;40,4 %;+180;142;30,7 %;+59
CDU;87;19,0 %;-19;66;14,3 %;-48
GRÜNE/B 90;9;2,0 %;-15;9;1,9 %;-29
DIE LINKE;26;5,7 %;-73;9;1,9 %;-104
BVB / FREIE WÄHLER;36;7,9 %;+09;9;1,9 %;-27
FDP;1;0,2 %;-21;0;0,0 %;-33
Tierschutzpartei;-;-;-;6;1,3 %;-08
Plus;-;-;-;3;0,6 %;-07
BSW;-;-;-;115;24,9 %;+249
III. Weg;4;0,9 %;+09;0;0,0 %;00
DKP;-;-;-;1;0,2 %;+02
DLW;-;-;-;9;1,9 %;+19
WU;-;-;-;3;0,6 %;+06
