Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;300;-;-;300;-;-
Wählende;197;65,7 %;-;197;65,7 %;-
Ungültige Stimmen;5;2,5 %;-;3;1,5 %;-
Gültige Stimmen;192;97,5 %;-;194;98,5 %;-
SPD;58;30,2 %;-;56;28,9 %;-
AfD;83;43,2 %;-;82;42,3 %;-
CDU;32;16,7 %;-;26;13,4 %;-
GRÜNE/B 90;1;0,5 %;-;0;0,0 %;-
DIE LINKE;4;2,1 %;-;3;1,5 %;-
BVB / FREIE WÄHLER;12;6,2 %;-;9;4,6 %;-
FDP;2;1,0 %;-;1;0,5 %;-
Tierschutzpartei;-;-;-;0;0,0 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;16;8,2 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;0;0,0 %;-;0;0,0 %;-
DLW;-;-;-;1;0,5 %;-
WU;-;-;-;0;0,0 %;-
