Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;167;-;-;167;-;-
Wählende;87;52,1 %;-;87;52,1 %;-
Ungültige Stimmen;2;2,3 %;-;1;1,1 %;-
Gültige Stimmen;85;97,7 %;-;86;98,9 %;-
SPD;18;21,2 %;-;23;26,7 %;-
AfD;34;40,0 %;-;36;41,9 %;-
CDU;10;11,8 %;-;10;11,6 %;-
GRÜNE/B 90;0;0,0 %;-;1;1,2 %;-
DIE LINKE;5;5,9 %;-;1;1,2 %;-
BVB / FREIE WÄHLER;4;4,7 %;-;1;1,2 %;-
FDP;0;0,0 %;-;0;0,0 %;-
Tierschutzpartei;3;3,5 %;-;0;0,0 %;-
Plus;-;-;-;2;2,3 %;-
BSW;-;-;-;8;9,3 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;1;1,2 %;-
DLW;11;12,9 %;-;2;2,3 %;-
WU;-;-;-;1;1,2 %;-
