Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;0;-;-;0;-;-
Wählende;750;-;-;750;-;-
Ungültige Stimmen;6;0,8 %;-;1;0,1 %;-
Gültige Stimmen;744;99,2 %;-;749;99,9 %;-
SPD;249;33,5 %;-;250;33,4 %;-
AfD;115;15,5 %;-;103;13,8 %;-
CDU;186;25,0 %;-;178;23,8 %;-
GRÜNE/B 90;57;7,7 %;-;36;4,8 %;-
DIE LINKE;30;4,0 %;-;17;2,3 %;-
BVB / FREIE WÄHLER;50;6,7 %;-;22;2,9 %;-
FDP;34;4,6 %;-;22;2,9 %;-
Tierschutzpartei;-;-;-;16;2,1 %;-
Plus;23;3,1 %;-;10;1,3 %;-
BSW;-;-;-;85;11,3 %;-
III. Weg;-;-;-;1;0,1 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;4;0,5 %;-
WU;-;-;-;5;0,7 %;-
