Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;846;-;-;846;-;-
Wählende;413;48,8 %;-;413;48,8 %;-
Ungültige Stimmen;2;0,5 %;-;0;0,0 %;-
Gültige Stimmen;411;99,5 %;-;413;100,0 %;-
SPD;161;39,2 %;-;138;33,4 %;-
AfD;115;28,0 %;-;103;24,9 %;-
CDU;59;14,4 %;-;54;13,1 %;-
GRÜNE/B 90;23;5,6 %;-;30;7,3 %;-
DIE LINKE;20;4,9 %;-;12;2,9 %;-
BVB / FREIE WÄHLER;13;3,2 %;-;7;1,7 %;-
FDP;8;1,9 %;-;4;1,0 %;-
Tierschutzpartei;-;-;-;10;2,4 %;-
Plus;9;2,2 %;-;6;1,5 %;-
BSW;-;-;-;47;11,4 %;-
III. Weg;-;-;-;1;0,2 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;1;0,2 %;-
EB Müller;3;0,7 %;-;-;-;-
