Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;500;-;-;500;-;-
Wählende;278;55,6 %;+36;278;55,6 %;+36
Ungültige Stimmen;3;1,1 %;+03;0;0,0 %;-11
Gültige Stimmen;275;98,9 %;-03;278;100,0 %;+11
SPD;117;42,5 %;+207;63;22,7 %;+19
AfD;102;37,1 %;+142;100;36,0 %;+133
CDU;10;3,6 %;-91;11;4,0 %;-77
GRÜNE/B 90;7;2,5 %;-211;39;14,0 %;-90
DIE LINKE;25;9,1 %;-41;13;4,7 %;-63
BVB / FREIE WÄHLER;11;4,0 %;-09;2;0,7 %;-53
FDP;2;0,7 %;-00;0;0,0 %;-08
Tierschutzpartei;-;-;-;8;2,9 %;+06
Plus;-;-;-;1;0,4 %;-11
BSW;-;-;-;38;13,7 %;+137
III. Weg;1;0,4 %;+04;0;0,0 %;00
DKP;-;-;-;1;0,4 %;+04
DLW;-;-;-;2;0,7 %;+07
WU;-;-;-;0;0,0 %;00
