Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;159;-;-;159;-;-
Wählende;106;66,7 %;-;106;66,7 %;-
Ungültige Stimmen;2;1,9 %;-;1;0,9 %;-
Gültige Stimmen;104;98,1 %;-;105;99,1 %;-
SPD;36;34,6 %;-;40;38,1 %;-
AfD;37;35,6 %;-;34;32,4 %;-
CDU;14;13,5 %;-;9;8,6 %;-
GRÜNE/B 90;1;1,0 %;-;0;0,0 %;-
DIE LINKE;3;2,9 %;-;1;1,0 %;-
BVB / FREIE WÄHLER;8;7,7 %;-;2;1,9 %;-
FDP;0;0,0 %;-;0;0,0 %;-
Tierschutzpartei;2;1,9 %;-;2;1,9 %;-
Plus;-;-;-;1;1,0 %;-
BSW;-;-;-;13;12,4 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;3;2,9 %;-;1;1,0 %;-
WU;-;-;-;2;1,9 %;-
