Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.144;-;-;1.144;-;-
Wählende;573;50,1 %;-;573.0;50,1 %;-
Ungültige Stimmen;10;1,7 %;-;4.0;0,7 %;-
Gültige Stimmen;563;98,3 %;-;569.0;99,3 %;-
SPD;202;35,9 %;-;170.0;29,9 %;-
AfD;236;41,9 %;-;205.0;36,0 %;-
CDU;64;11,4 %;-;51.0;9,0 %;-
GRÜNE/B 90;2;0,4 %;-;22.0;3,9 %;-
DIE LINKE;21;3,7 %;-;7.0;1,2 %;-
BVB / FREIE WÄHLER;30;5,3 %;-;10.0;1,8 %;-
FDP;8;1,4 %;-;3.0;0,5 %;-
Tierschutzpartei;-;-;-;10.0;1,8 %;-
Plus;-;-;-;4.0;0,7 %;-
BSW;-;-;-;81.0;14,2 %;-
III. Weg;-;-;-;0.0;0,0 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;-;-;-;2.0;0,4 %;-
WU;-;-;-;4.0;0,7 %;-
