Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;877;-;-;877;-;-
Wählende;438;49,9 %;-;438;49,9 %;-
Ungültige Stimmen;4;0,9 %;-;4;0,9 %;-
Gültige Stimmen;434;99,1 %;-;434;99,1 %;-
SPD;145;33,4 %;-;134;30,9 %;-
AfD;176;40,6 %;-;167;38,5 %;-
CDU;62;14,3 %;-;40;9,2 %;-
GRÜNE/B 90;1;0,2 %;-;4;0,9 %;-
DIE LINKE;20;4,6 %;-;13;3,0 %;-
BVB / FREIE WÄHLER;25;5,8 %;-;6;1,4 %;-
FDP;5;1,2 %;-;2;0,5 %;-
Tierschutzpartei;-;-;-;7;1,6 %;-
Plus;-;-;-;1;0,2 %;-
BSW;-;-;-;54;12,4 %;-
III. Weg;-;-;-;1;0,2 %;-
DKP;0;0,0 %;-;0;0,0 %;-
DLW;-;-;-;4;0,9 %;-
WU;-;-;-;1;0,2 %;-
