Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;642;-;-;642;-;-
Wählende;322;50,2 %;+53;322;50,2 %;+53
Ungültige Stimmen;2;0,6 %;-04;1;0,3 %;-09
Gültige Stimmen;320;99,4 %;+04;321;99,7 %;+09
SPD;66;20,6 %;-87;60;18,7 %;-102
AfD;141;44,1 %;+180;137;42,7 %;+148
CDU;57;17,8 %;+15;45;14,0 %;-07
GRÜNE/B 90;2;0,6 %;-76;8;2,5 %;-46
DIE LINKE;14;4,4 %;-41;6;1,9 %;-75
BVB / FREIE WÄHLER;35;10,9 %;+44;19;5,9 %;-00
FDP;0;0,0 %;-29;1;0,3 %;-24
Tierschutzpartei;-;-;-;4;1,2 %;-08
Plus;-;-;-12;1;0,3 %;-09
BSW;-;-;-;37;11,5 %;+115
III. Weg;-;-;-;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;5;1,6 %;+16;2;0,6 %;+06
WU;-;-;-;1;0,3 %;+03
