Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.373;-;-;1.373;-;-
Wählende;655;47,7 %;-;655;47,7 %;-
Ungültige Stimmen;9;1,4 %;-;6;0,9 %;-
Gültige Stimmen;646;98,6 %;-;649;99,1 %;-
SPD;217;33,6 %;-;179;27,6 %;-
AfD;260;40,2 %;-;245;37,8 %;-
CDU;94;14,6 %;-;71;10,9 %;-
GRÜNE/B 90;13;2,0 %;-;28;4,3 %;-
DIE LINKE;13;2,0 %;-;11;1,7 %;-
BVB / FREIE WÄHLER;35;5,4 %;-;12;1,8 %;-
FDP;10;1,5 %;-;4;0,6 %;-
Tierschutzpartei;-;-;-;13;2,0 %;-
Plus;-;-;-;5;0,8 %;-
BSW;-;-;-;76;11,7 %;-
III. Weg;-;-;-;4;0,6 %;-
DKP;0;0,0 %;-;0;0,0 %;-
DLW;-;-;-;1;0,2 %;-
WU;-;-;-;0;0,0 %;-
EB Schamberger;4;0,6 %;-;-;-;-
