Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;989;-;-;989;-;-
Wählende;539;54,5 %;-;539;54,5 %;-
Ungültige Stimmen;7;1,3 %;-;3;0,6 %;-
Gültige Stimmen;532;98,7 %;-;536;99,4 %;-
SPD;198;37,2 %;-;170;31,7 %;-
AfD;172;32,3 %;-;153;28,5 %;-
CDU;87;16,4 %;-;68;12,7 %;-
GRÜNE/B 90;18;3,4 %;-;23;4,3 %;-
DIE LINKE;23;4,3 %;-;16;3,0 %;-
BVB / FREIE WÄHLER;21;3,9 %;-;16;3,0 %;-
FDP;1;0,2 %;-;0;0,0 %;-
Tierschutzpartei;12;2,3 %;-;9;1,7 %;-
Plus;-;-;-;2;0,4 %;-
BSW;-;-;-;76;14,2 %;-
III. Weg;-;-;-;2;0,4 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;1;0,2 %;-
