Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;232;-;-;232;-;-
Wählende;138;59,5 %;-;138;59,5 %;-
Ungültige Stimmen;5;3,6 %;-;4;2,9 %;-
Gültige Stimmen;133;96,4 %;-;134;97,1 %;-
SPD;28;21,1 %;-;28;20,9 %;-
AfD;62;46,6 %;-;50;37,3 %;-
CDU;20;15,0 %;-;16;11,9 %;-
GRÜNE/B 90;2;1,5 %;-;4;3,0 %;-
DIE LINKE;8;6,0 %;-;4;3,0 %;-
BVB / FREIE WÄHLER;5;3,8 %;-;2;1,5 %;-
FDP;7;5,3 %;-;4;3,0 %;-
Tierschutzpartei;-;-;-;5;3,7 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;19;14,2 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;2;1,5 %;-
EB Hoffmann;1;0,8 %;-;-;-;-
