Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;883;-;-;883;-;-
Wählende;391;44,3 %;-;391;44,3 %;-
Ungültige Stimmen;3;0,8 %;-;2;0,5 %;-
Gültige Stimmen;388;99,2 %;-;389;99,5 %;-
SPD;118;30,4 %;-;105;27,0 %;-
AfD;179;46,1 %;-;162;41,6 %;-
CDU;44;11,3 %;-;29;7,5 %;-
GRÜNE/B 90;5;1,3 %;-;10;2,6 %;-
DIE LINKE;14;3,6 %;-;11;2,8 %;-
BVB / FREIE WÄHLER;21;5,4 %;-;8;2,1 %;-
FDP;4;1,0 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;4;1,0 %;-
Plus;-;-;-;3;0,8 %;-
BSW;-;-;-;53;13,6 %;-
III. Weg;3;0,8 %;-;1;0,3 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;3;0,8 %;-
WU;-;-;-;0;0,0 %;-
