Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;742;-;-;742;-;-
Wählende;442;59,6 %;+34;442;59,6 %;+34
Ungültige Stimmen;5;1,1 %;-01;2;0,5 %;-00
Gültige Stimmen;437;98,9 %;+01;440;99,5 %;+00
SPD;162;37,1 %;+150;138;31,4 %;+73
AfD;149;34,1 %;+99;148;33,6 %;+108
CDU;53;12,1 %;-78;39;8,9 %;-90
GRÜNE/B 90;7;1,6 %;-85;28;6,4 %;-74
DIE LINKE;30;6,9 %;-94;14;3,2 %;-59
BVB / FREIE WÄHLER;16;3,7 %;+22;7;1,6 %;-01
FDP;7;1,6 %;-44;4;0,9 %;-74
Tierschutzpartei;-;-;-;3;0,7 %;-12
Plus;-;-;-;2;0,5 %;-00
BSW;-;-;-;49;11,1 %;+111
III. Weg;-;-;-;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;13;3,0 %;+30;7;1,6 %;+16
WU;-;-;-;1;0,2 %;+02
