Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;491;-;-;491;-;-
Wählende;257;52,3 %;-;257;52,3 %;-
Ungültige Stimmen;2;0,8 %;-;2;0,8 %;-
Gültige Stimmen;255;99,2 %;-;255;99,2 %;-
SPD;82;32,2 %;-;85;33,3 %;-
AfD;88;34,5 %;-;90;35,3 %;-
CDU;66;25,9 %;-;30;11,8 %;-
GRÜNE/B 90;2;0,8 %;-;7;2,7 %;-
DIE LINKE;10;3,9 %;-;4;1,6 %;-
BVB / FREIE WÄHLER;5;2,0 %;-;4;1,6 %;-
FDP;2;0,8 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;3;1,2 %;-
Plus;-;-;-;1;0,4 %;-
BSW;-;-;-;29;11,4 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;1;0,4 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;1;0,4 %;-
