Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.863;-;-;1.863;-;-
Wählende;967;51,9 %;-;967.0;51,9 %;-
Ungültige Stimmen;10;1,0 %;-;5.0;0,5 %;-
Gültige Stimmen;957;99,0 %;-;962.0;99,5 %;-
SPD;349;36,5 %;-;306.0;31,8 %;-
AfD;307;32,1 %;-;291.0;30,2 %;-
CDU;163;17,0 %;-;137.0;14,2 %;-
GRÜNE/B 90;28;2,9 %;-;56.0;5,8 %;-
DIE LINKE;22;2,3 %;-;13.0;1,4 %;-
BVB / FREIE WÄHLER;67;7,0 %;-;24.0;2,5 %;-
FDP;8;0,8 %;-;12.0;1,2 %;-
Tierschutzpartei;-;-;-;12.0;1,2 %;-
Plus;13;1,4 %;-;12.0;1,2 %;-
BSW;-;-;-;93.0;9,7 %;-
III. Weg;-;-;-;3.0;0,3 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;-;-;-;3.0;0,3 %;-
WU;-;-;-;0.0;0,0 %;-
