Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.152;-;-;1.152;-;-
Wählende;510;44,3 %;-;510.0;44,3 %;-
Ungültige Stimmen;2;0,4 %;-;2.0;0,4 %;-
Gültige Stimmen;508;99,6 %;-;508.0;99,6 %;-
SPD;259;51,0 %;-;215.0;42,3 %;-
AfD;102;20,1 %;-;87.0;17,1 %;-
CDU;74;14,6 %;-;61.0;12,0 %;-
GRÜNE/B 90;25;4,9 %;-;52.0;10,2 %;-
DIE LINKE;20;3,9 %;-;13.0;2,6 %;-
BVB / FREIE WÄHLER;19;3,7 %;-;6.0;1,2 %;-
FDP;9;1,8 %;-;8.0;1,6 %;-
Tierschutzpartei;-;-;-;10.0;2,0 %;-
Plus;-;-;-;3.0;0,6 %;-
BSW;-;-;-;49.0;9,6 %;-
III. Weg;-;-;-;0.0;0,0 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;-;-;-;1.0;0,2 %;-
WU;-;-;-;3.0;0,6 %;-
