Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.020;-;-;1.02;-;-
Wählende;449;44,0 %;-;449.0;44,0 %;-
Ungültige Stimmen;2;0,4 %;-;1.0;0,2 %;-
Gültige Stimmen;447;99,6 %;-;448.0;99,8 %;-
SPD;180;40,3 %;-;164.0;36,6 %;-
AfD;143;32,0 %;-;131.0;29,2 %;-
CDU;46;10,3 %;-;43.0;9,6 %;-
GRÜNE/B 90;20;4,5 %;-;23.0;5,1 %;-
DIE LINKE;19;4,3 %;-;9.0;2,0 %;-
BVB / FREIE WÄHLER;21;4,7 %;-;7.0;1,6 %;-
FDP;11;2,5 %;-;11.0;2,5 %;-
Tierschutzpartei;-;-;-;8.0;1,8 %;-
Plus;7;1,6 %;-;6.0;1,3 %;-
BSW;-;-;-;42.0;9,4 %;-
III. Weg;-;-;-;1.0;0,2 %;-
DKP;-;-;-;1.0;0,2 %;-
DLW;-;-;-;2.0;0,4 %;-
WU;-;-;-;0.0;0,0 %;-
