Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;424;-;-;424;-;-
Wählende;249;58,7 %;-;249;58,7 %;-
Ungültige Stimmen;3;1,2 %;-;1;0,4 %;-
Gültige Stimmen;246;98,8 %;-;248;99,6 %;-
SPD;55;22,4 %;-;55;22,2 %;-
AfD;146;59,3 %;-;140;56,5 %;-
CDU;17;6,9 %;-;18;7,3 %;-
GRÜNE/B 90;2;0,8 %;-;0;0,0 %;-
DIE LINKE;5;2,0 %;-;5;2,0 %;-
BVB / FREIE WÄHLER;19;7,7 %;-;4;1,6 %;-
FDP;1;0,4 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;4;1,6 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;19;7,7 %;-
III. Weg;-;-;-;1;0,4 %;-
DKP;1;0,4 %;-;0;0,0 %;-
DLW;-;-;-;1;0,4 %;-
WU;-;-;-;1;0,4 %;-
