Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;902;-;-;902;-;-
Wählende;450;49,9 %;-;450;49,9 %;-
Ungültige Stimmen;9;2,0 %;-;8;1,8 %;-
Gültige Stimmen;441;98,0 %;-;442;98,2 %;-
SPD;143;32,4 %;-;150;33,9 %;-
AfD;169;38,3 %;-;155;35,1 %;-
CDU;45;10,2 %;-;35;7,9 %;-
GRÜNE/B 90;1;0,2 %;-;1;0,2 %;-
DIE LINKE;39;8,8 %;-;22;5,0 %;-
BVB / FREIE WÄHLER;6;1,4 %;-;4;0,9 %;-
FDP;6;1,4 %;-;3;0,7 %;-
Tierschutzpartei;21;4,8 %;-;11;2,5 %;-
Plus;-;-;-;4;0,9 %;-
BSW;-;-;-;47;10,6 %;-
III. Weg;-;-;-;2;0,5 %;-
DKP;-;-;-;0;0,0 %;-
DLW;11;2,5 %;-;7;1,6 %;-
WU;-;-;-;1;0,2 %;-
