Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;6.036;-;-;6.036;-;-
Wählende;4.558;75,5 %;+61;4.558;75,5 %;+61
Ungültige Stimmen;71;1,6 %;-01;51.0;1,1 %;-03
Gültige Stimmen;4.487;98,4 %;+01;4.507;98,9 %;+03
SPD;1.359;30,3 %;+38;1.237;27,4 %;+23
AfD;1.939;43,2 %;+106;1.742;38,7 %;+62
CDU;570;12,7 %;-58;468.0;10,4 %;-72
GRÜNE/B 90;55;1,2 %;-39;88.0;2,0 %;-35
DIE LINKE;127;2,8 %;-58;84.0;1,9 %;-63
BVB / FREIE WÄHLER;221;4,9 %;-02;126.0;2,8 %;-11
FDP;37;0,8 %;-26;29.0;0,6 %;-35
Tierschutzpartei;-;-;-;62.0;1,4 %;-07
Plus;43;1,0 %;+10;18.0;0,4 %;-05
BSW;-;-;-;577.0;12,8 %;+128
III. Weg;-;-;-;10.0;0,2 %;+02
DKP;-;-;-;1.0;0,0 %;+00
DLW;136;3,0 %;+30;56.0;1,2 %;+12
WU;-;-;-;9.0;0,2 %;+02
