Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.172;-;-;1.172;-;-
Wählende;534;45,6 %;-;534.0;45,6 %;-
Ungültige Stimmen;9;1,7 %;-;5.0;0,9 %;-
Gültige Stimmen;525;98,3 %;-;529.0;99,1 %;-
SPD;224;42,7 %;-;214.0;40,5 %;-
AfD;127;24,2 %;-;127.0;24,0 %;-
CDU;103;19,6 %;-;72.0;13,6 %;-
GRÜNE/B 90;25;4,8 %;-;48.0;9,1 %;-
DIE LINKE;16;3,0 %;-;8.0;1,5 %;-
BVB / FREIE WÄHLER;12;2,3 %;-;8.0;1,5 %;-
FDP;18;3,4 %;-;15.0;2,8 %;-
Tierschutzpartei;-;-;-;7.0;1,3 %;-
Plus;-;-;-;3.0;0,6 %;-
BSW;-;-;-;26.0;4,9 %;-
III. Weg;-;-;-;0.0;0,0 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;-;-;-;1.0;0,2 %;-
WU;-;-;-;0.0;0,0 %;-
