Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.018;-;-;1.018;-;-
Wählende;430;42,2 %;-;430.0;42,2 %;-
Ungültige Stimmen;2;0,5 %;-;1.0;0,2 %;-
Gültige Stimmen;428;99,5 %;-;429.0;99,8 %;-
SPD;108;25,2 %;-;107.0;24,9 %;-
AfD;208;48,6 %;-;188.0;43,8 %;-
CDU;61;14,3 %;-;42.0;9,8 %;-
GRÜNE/B 90;1;0,2 %;-;1.0;0,2 %;-
DIE LINKE;17;4,0 %;-;14.0;3,3 %;-
BVB / FREIE WÄHLER;26;6,1 %;-;14.0;3,3 %;-
FDP;7;1,6 %;-;9.0;2,1 %;-
Tierschutzpartei;-;-;-;10.0;2,3 %;-
Plus;-;-;-;2.0;0,5 %;-
BSW;-;-;-;39.0;9,1 %;-
III. Weg;-;-;-;1.0;0,2 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;-;-;-;2.0;0,5 %;-
WU;-;-;-;0.0;0,0 %;-
