Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;177;-;-;177;-;-
Wählende;105;59,3 %;-;105;59,3 %;-
Ungültige Stimmen;2;1,9 %;-;2;1,9 %;-
Gültige Stimmen;103;98,1 %;-;103;98,1 %;-
SPD;27;26,2 %;-;21;20,4 %;-
AfD;49;47,6 %;-;49;47,6 %;-
CDU;17;16,5 %;-;16;15,5 %;-
GRÜNE/B 90;0;0,0 %;-;0;0,0 %;-
DIE LINKE;3;2,9 %;-;1;1,0 %;-
BVB / FREIE WÄHLER;5;4,9 %;-;1;1,0 %;-
FDP;1;1,0 %;-;1;1,0 %;-
Tierschutzpartei;-;-;-;1;1,0 %;-
Plus;0;0,0 %;-;1;1,0 %;-
BSW;-;-;-;12;11,7 %;-
III. Weg;0;0,0 %;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
EB Mießner;1;1,0 %;-;-;-;-
