Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;736;-;-;736;-;-
Wählende;366;49,7 %;-;366;49,7 %;-
Ungültige Stimmen;2;0,5 %;-;1;0,3 %;-
Gültige Stimmen;364;99,5 %;-;365;99,7 %;-
SPD;157;43,1 %;-;135;37,0 %;-
AfD;76;20,9 %;-;68;18,6 %;-
CDU;68;18,7 %;-;49;13,4 %;-
GRÜNE/B 90;25;6,9 %;-;38;10,4 %;-
DIE LINKE;13;3,6 %;-;13;3,6 %;-
BVB / FREIE WÄHLER;16;4,4 %;-;4;1,1 %;-
FDP;9;2,5 %;-;10;2,7 %;-
Tierschutzpartei;-;-;-;7;1,9 %;-
Plus;-;-;-;2;0,5 %;-
BSW;-;-;-;39;10,7 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
