Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;616;-;-;616;-;-
Wählende;327;53,1 %;-;327;53,1 %;-
Ungültige Stimmen;2;0,6 %;-;2;0,6 %;-
Gültige Stimmen;325;99,4 %;-;325;99,4 %;-
SPD;127;39,1 %;-;103;31,7 %;-
AfD;100;30,8 %;-;87;26,8 %;-
CDU;47;14,5 %;-;26;8,0 %;-
GRÜNE/B 90;10;3,1 %;-;24;7,4 %;-
DIE LINKE;24;7,4 %;-;19;5,8 %;-
BVB / FREIE WÄHLER;15;4,6 %;-;4;1,2 %;-
FDP;2;0,6 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;11;3,4 %;-
Plus;-;-;-;2;0,6 %;-
BSW;-;-;-;48;14,8 %;-
III. Weg;-;-;-;1;0,3 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
