Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;629;-;-;629;-;-
Wählende;297;47,2 %;-;297;47,2 %;-
Ungültige Stimmen;2;0,7 %;-;3;1,0 %;-
Gültige Stimmen;295;99,3 %;-;294;99,0 %;-
SPD;83;28,1 %;-;80;27,2 %;-
AfD;131;44,4 %;-;119;40,5 %;-
CDU;45;15,3 %;-;42;14,3 %;-
GRÜNE/B 90;3;1,0 %;-;3;1,0 %;-
DIE LINKE;6;2,0 %;-;2;0,7 %;-
BVB / FREIE WÄHLER;21;7,1 %;-;10;3,4 %;-
FDP;6;2,0 %;-;2;0,7 %;-
Tierschutzpartei;-;-;-;1;0,3 %;-
Plus;-;-;-;3;1,0 %;-
BSW;-;-;-;31;10,5 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;1;0,3 %;-
